#	rank	protein_a	protein_b	d_AB	s_AB
87	NCC [Jurkat]	P6 [Jurkat]	0.552855407047	-0.652305585741
88	GP160 [Jurkat]	VPR [Jurkat]	0.558048780488	-0.649641552672
89	IN [Jurkat]	MA [Jurkat]	0.563981042654	-0.647416904206
90	CA [Jurkat]	REV [Jurkat]	0.544607190413	-0.644519605712
91	GP120 [Jurkat]	NEF [Jurkat]	0.539443155452	-0.643937563079
92	NC [Jurkat]	VIF [Jurkat]	0.51909476662	-0.643734838289
93	IN [Jurkat]	VIF [Jurkat]	0.527665317139	-0.64368080133
94	RT [Jurkat]	VPR [Jurkat]	0.561538461538	-0.638528907181
95	CA [Jurkat]	NC [Jurkat]	0.556259904913	-0.636930220194
96	MA [Jurkat]	NCC [Jurkat]	0.560344827586	-0.635220822425
97	VPR [Jurkat]	VPU [Jurkat]	0.549582947173	-0.633896037143
98	POL [Jurkat]	PR [Jurkat]	0.539072847682	-0.630771908996
99	GAG [Jurkat]	VPR [Jurkat]	0.533622559653	-0.630417389969
100	GP120 [Jurkat]	VPR [Jurkat]	0.550958627649	-0.630306699706
101	CA [Jurkat]	TAT [Jurkat]	0.555078683834	-0.628501229506
102	NC [Jurkat]	RT [Jurkat]	0.584288052373	-0.627885793543
103	MA [Jurkat]	VPU [Jurkat]	0.562571756602	-0.627233720888
104	CA [Jurkat]	NCC [Jurkat]	0.561611374408	-0.624262967411
105	RT [Jurkat]	TAT [Jurkat]	0.578792341679	-0.62377129247
106	GP41 [Jurkat]	VPU [Jurkat]	0.590113285273	-0.623613377691
107	GAG [Jurkat]	GP120 [Jurkat]	0.541511771995	-0.619345042053
108	HA [Flu]	NA [Flu]	0.852601156069	-0.618567439663
109	NEF [Jurkat]	VPU [Jurkat]	0.569473684211	-0.616120691283
110	RT [Jurkat]	VPU [Jurkat]	0.583238958097	-0.615858932009
111	CA [Jurkat]	VPR [Jurkat]	0.565591397849	-0.615492250061
112	GAG [Jurkat]	NCC [Jurkat]	0.555023923445	-0.613806720085
113	NCC [Jurkat]	TAT [Jurkat]	0.580481622307	-0.611253799961
114	GP160 [Jurkat]	NEF [Jurkat]	0.600222717149	-0.609583007187
115	PA [Flu]	PB2 [Flu]	0.656779661017	-0.606255271861
116	CA [Jurkat]	GP120 [Jurkat]	0.576687116564	-0.601213395772
117	NC [Jurkat]	NEF [Jurkat]	0.600294985251	-0.598375346052
118	REV [Jurkat]	VPR [Jurkat]	0.59978425027	-0.592707360874
119	CA [Jurkat]	VPU [Jurkat]	0.590254706534	-0.589859462764
120	MA [Jurkat]	VPR [Jurkat]	0.604677060134	-0.586097895969
121	GP120 [Jurkat]	TAT [Jurkat]	0.598684210526	-0.585077382259
122	TAT [Jurkat]	VPR [Jurkat]	0.604571428571	-0.582373299788
123	CA [Jurkat]	GP41 [Jurkat]	0.633819951338	-0.57751137522
124	GP120 [Jurkat]	RT [Jurkat]	0.620125786164	-0.576758446982
125	GP41 [Jurkat]	MA [Jurkat]	0.644303797468	-0.576718837282
126	GP120 [Jurkat]	IN [Jurkat]	0.628099173554	-0.573789144559
127	P6 [Jurkat]	VPU [Jurkat]	0.628117913832	-0.571282906435
128	PR [Jurkat]	RT [Jurkat]	0.63698630137	-0.568712063767
129	GP160 [Jurkat]	VIF [Jurkat]	0.606486486486	-0.567478511456
130	NCC [Jurkat]	VIF [Jurkat]	0.590217391304	-0.565296430316
131	GP120 [Jurkat]	REV [Jurkat]	0.62684729064	-0.562461184929
132	GP120 [Jurkat]	NC [Jurkat]	0.632947976879	-0.560423827673
133	NEP [Flu]	PB2 [Flu]	0.705394190871	-0.560369668629
134	IN [Jurkat]	VPR [Jurkat]	0.648038049941	-0.557033403746
135	NEF [Jurkat]	PR [Jurkat]	0.636135508156	-0.556059342368
136	GP120 [Jurkat]	MA [Jurkat]	0.634738186462	-0.552853634066
137	NEF [Jurkat]	POL [Jurkat]	0.614143920596	-0.552185230842
138	GP160 [Jurkat]	VPU [Jurkat]	0.657314629259	-0.549406225288
139	VIF [Jurkat]	VPU [Jurkat]	0.603677221655	-0.546076427444
140	POL [Jurkat]	VIF [Jurkat]	0.584431137725	-0.546057287319
141	GP41 [Jurkat]	NEF [Jurkat]	0.672036823936	-0.544774708818
142	NS1 [Flu]	PB2 [Flu]	0.766666666667	-0.542878063961
143	GP120 [Jurkat]	GP41 [Jurkat]	0.67610419026	-0.535408815742
144	IN [Jurkat]	NCC [Jurkat]	0.676821192053	-0.533040955542
145	NCC [Jurkat]	NEF [Jurkat]	0.662177328844	-0.529177219171
146	GP41 [Jurkat]	RT [Jurkat]	0.701995012469	-0.528320034898
147	NC [Jurkat]	VPR [Jurkat]	0.669144981413	-0.527409958714
148	P6 [Jurkat]	PR [Jurkat]	0.684499314129	-0.521501981169
