#	rank	protein_a	protein_b	d_AB	s_AB
121	MA [Jurkat]	VIF [HEK]	0.714285714286	-0.448076199163
122	GAG [Jurkat]	VIF [HEK]	0.68862911796	-0.446997789009
123	GAG [HEK]	NEF [Jurkat]	0.74156219865	-0.446578402784
124	MA [Jurkat]	VPR [HEK]	0.781560283688	-0.446157107616
125	GP41 [HEK]	RT [Jurkat]	0.8208	-0.445625226807
126	GAG [Jurkat]	PR [HEK]	0.725209080048	-0.442760484263
127	MA [HEK]	NCC [Jurkat]	0.761014686248	-0.442383217848
128	GP160 [Jurkat]	VPR [HEK]	0.802884615385	-0.441748152977
129	GP41 [HEK]	P6 [Jurkat]	0.826923076923	-0.439805080045
130	GP41 [HEK]	TAT [Jurkat]	0.813559322034	-0.439743264413
131	GP160 [HEK]	TAT [Jurkat]	0.773071104387	-0.439643492802
132	GP41 [HEK]	GP41 [Jurkat]	0.841514726508	-0.439539273157
133	GP160 [Jurkat]	VPU [HEK]	0.802631578947	-0.436698159111
134	POL [HEK]	VPR [Jurkat]	0.740286298569	-0.435467344661
135	GP120 [HEK]	VPR [Jurkat]	0.767441860465	-0.434630855848
136	MA [HEK]	NEF [Jurkat]	0.766288951841	-0.434433649524
137	GP160 [HEK]	MA [Jurkat]	0.78216374269	-0.434381082243
138	GP120 [HEK]	NC [Jurkat]	0.779922779923	-0.434256413587
139	GP41 [HEK]	MA [Jurkat]	0.823817292007	-0.433315522183
140	GAG [Jurkat]	GP160 [HEK]	0.757062146893	-0.43274767156
141	IN [Jurkat]	PR [HEK]	0.776455026455	-0.432546041921
142	REV [Jurkat]	VPR [HEK]	0.797002724796	-0.43243132155
143	CA [Jurkat]	RT [HEK]	0.738255033557	-0.432126122019
144	GP41 [HEK]	VIF [Jurkat]	0.78640776699	-0.430673218809
145	IN [HEK]	RT [Jurkat]	0.763186221744	-0.430321251175
146	GP160 [HEK]	REV [Jurkat]	0.788218793829	-0.430042686145
147	MA [Jurkat]	PR [HEK]	0.765067650677	-0.429636920115
148	NC [HEK]	TAT [Jurkat]	0.765911542611	-0.428808954284
149	CA [Jurkat]	MA [HEK]	0.767830045524	-0.427412349646
150	CA [Jurkat]	VPR [HEK]	0.792401628223	-0.42562445489
151	NCC [Jurkat]	RT [HEK]	0.753293413174	-0.42524325133
152	GP160 [HEK]	NC [Jurkat]	0.797639123103	-0.424685685854
153	GAG [Jurkat]	VPU [HEK]	0.772558714462	-0.423120640059
154	IN [Jurkat]	RT [HEK]	0.771341463415	-0.423027497938
155	GAG [HEK]	VPR [Jurkat]	0.763293310463	-0.422731899794
156	GP41 [Jurkat]	VPU [HEK]	0.823728813559	-0.422606732917
157	GAG [HEK]	MA [Jurkat]	0.770354906054	-0.421996797376
158	PR [HEK]	VPU [Jurkat]	0.765593561368	-0.421815037637
159	GP160 [HEK]	RT [Jurkat]	0.804597701149	-0.4212395364
160	GP120 [Jurkat]	MA [HEK]	0.775	-0.420424074614
161	GP41 [HEK]	NC [Jurkat]	0.842911877395	-0.420000920819
162	POL [HEK]	TAT [Jurkat]	0.759036144578	-0.419213764081
163	IN [Jurkat]	VPU [HEK]	0.818681318681	-0.418029539905
164	NC [Jurkat]	P6 [HEK]	0.794666666667	-0.417102058524
165	PR [Jurkat]	RT [HEK]	0.762483130904	-0.416893836108
166	GP160 [HEK]	VPU [Jurkat]	0.793063583815	-0.416185269332
167	POL [Jurkat]	VPU [HEK]	0.779805352798	-0.416047812361
168	CA [Jurkat]	PR [HEK]	0.769230769231	-0.415782493369
169	GP120 [HEK]	REV [Jurkat]	0.794670846395	-0.415445018133
170	CA [Jurkat]	VIF [HEK]	0.737618545838	-0.415052059419
171	GP41 [HEK]	REV [Jurkat]	0.844236760125	-0.414612709107
172	RT [HEK]	VPU [Jurkat]	0.758389261745	-0.414387230237
173	GAG [Jurkat]	GP120 [HEK]	0.767772511848	-0.413891691157
174	GAG [Jurkat]	GP41 [HEK]	0.817896389325	-0.412501418384
175	GP120 [HEK]	MA [Jurkat]	0.796387520525	-0.412011688961
176	GP160 [Jurkat]	POL [HEK]	0.787068004459	-0.411927509
177	GP160 [Jurkat]	PR [HEK]	0.8	-0.411619947849
178	GP120 [HEK]	IN [Jurkat]	0.813405797101	-0.409289909969
179	POL [HEK]	VPU [Jurkat]	0.766561514196	-0.408222650421
180	GAG [Jurkat]	VPR [HEK]	0.794238683128	-0.406743701696
181	REV [Jurkat]	TAT [HEK]	0.782608695652	-0.405232648524
182	CA [Jurkat]	GAG [HEK]	0.777777777778	-0.404882617461
183	GP160 [HEK]	IN [Jurkat]	0.826156299841	-0.404685022677
184	IN [Jurkat]	VIF [HEK]	0.773255813953	-0.40340259708
185	NEF [HEK]	VIF [Jurkat]	0.781124497992	-0.40168379052
186	NC [Jurkat]	PR [HEK]	0.80055401662	-0.399930538195
187	NC [Jurkat]	VPU [HEK]	0.828530259366	-0.399664085659
188	GP41 [Jurkat]	VPR [HEK]	0.853416149068	-0.398222427711
189	GP41 [Jurkat]	IN [HEK]	0.810226155359	-0.397910090418
190	IN [HEK]	P6 [Jurkat]	0.796336206897	-0.397474196184
191	NC [Jurkat]	VPR [HEK]	0.838762214984	-0.394735160344
192	PR [Jurkat]	VIF [HEK]	0.767195767196	-0.394470649497
