#	rank	protein_a	protein_b	d_AB	s_AB
315	PA [Flu]	VPR [HEK]	1.30634573304	0.0328491694677
316	HA [Flu]	PA [Flu]	1.38912133891	0.0335238363711
317	NEP [Flu]	Pol [HEK]	1.26146788991	0.0380617609896
318	PA [Flu]	VIF [HEK]	1.2466367713	0.038495685582
319	NEP [Flu]	VPR [HEK]	1.31601731602	0.0397918258212
320	NA [Flu]	PA [Flu]	1.44481605351	0.0405851665055
321	NEP [Flu]	VPU [HEK]	1.31365313653	0.0427306766383
322	NEP [Flu]	VIF [HEK]	1.25667655786	0.0458065455229
323	PB2 [Flu]	VPR [HEK]	1.29458917836	0.0467174757188
324	PB2 [Flu]	VPU [HEK]	1.29015544041	0.0475867680796
325	NEP [Flu]	TAT [HEK]	1.28405491024	0.0494221222164
326	IN [HEK]	PB2 [Flu]	1.25738396624	0.0530145946092
327	GP120 [HEK]	PB2 [Flu]	1.28287841191	0.054324891091
328	CA [HEK]	NC [HEK]	1.44410876133	0.0546350771188
329	GAG [HEK]	NA [Flu]	1.40858895706	0.0548869881634
330	M2 [Flu]	NC [HEK]	1.34906832298	0.0590683229814
331	GP41 [HEK]	NS1 [Flu]	1.40852130326	0.0590995190494
332	PA [Flu]	TAT [HEK]	1.29193205945	0.0600281980437
333	P6 [HEK]	PB1 [Flu]	1.31102362205	0.0607284626612
334	M2 [Flu]	REV [HEK]	1.35050505051	0.0611379618975
335	HA [Flu]	MA [HEK]	1.3820754717	0.0644248873409
336	TAT [HEK]	p6 [HEK]	1.33475026567	0.0648846345111
337	GP160 [HEK]	PA [Flu]	1.33027522936	0.0679512321556
338	GP160 [HEK]	NEP [Flu]	1.33560090703	0.0705479832051
339	NEP [Flu]	P6 [HEK]	1.32735426009	0.0728574200313
340	IN [HEK]	PB1 [Flu]	1.30496453901	0.0764430604856
341	NEF [HEK]	PB2 [Flu]	1.32551319648	0.0824987682445
342	GP120 [HEK]	NEP [Flu]	1.34699453552	0.0900872271412
343	GP120 [HEK]	PA [Flu]	1.34626038781	0.0920820060559
344	CA [HEK]	NS1 [Flu]	1.57978723404	0.0994738551755
345	CA [HEK]	REV [HEK]	1.48996458087	0.101123808056
346	GP41 [HEK]	PA [Flu]	1.40821917808	0.105307191623
347	GP41 [HEK]	PB1 [Flu]	1.4114713217	0.110032089286
348	IN [HEK]	PA [Flu]	1.34080717489	0.110812942316
349	IN [HEK]	NEP [Flu]	1.34569732938	0.112974170183
350	P6 [HEK]	PA [Flu]	1.36697247706	0.115204563628
351	GP41 [HEK]	PB2 [Flu]	1.39312039312	0.115833267597
352	NEF [HEK]	PB1 [Flu]	1.38461538462	0.117448849493
353	CA [HEK]	TAT [HEK]	1.4955654102	0.118517761492
354	PB1 [Flu]	p6 [HEK]	1.44541484716	0.120266037638
355	GP41 [HEK]	NEP [Flu]	1.42972972973	0.124088816648
356	NEP [Flu]	p6 [HEK]	1.4595959596	0.1302454694
357	PA [Flu]	p6 [HEK]	1.46113989637	0.134518332799
358	P6 [HEK]	PB2 [Flu]	1.36153846154	0.135395409038
359	CA [HEK]	NA [Flu]	1.7027027027	0.153328028393
360	NEF [HEK]	PA [Flu]	1.4296875	0.161048210828
361	HA [Flu]	TAT [HEK]	1.46808510638	0.169243536252
362	NEF [HEK]	NEP [Flu]	1.44341085271	0.172042636919
363	PB2 [Flu]	p6 [HEK]	1.48085106383	0.179854361192
364	CA [HEK]	M2 [Flu]	1.66147859922	0.182004915011
365	NA [Flu]	p6 [HEK]	1.63087248322	0.188679826456
366	GAG [HEK]	HA [Flu]	1.49536423841	0.190295653984
367	CA [HEK]	PA [Flu]	1.62987012987	0.196066548752
368	CA [HEK]	NEP [Flu]	1.63522012579	0.198687618046
369	HA [Flu]	NC [HEK]	1.51539491299	0.204127307351
370	HA [Flu]	REV [HEK]	1.51824034335	0.207605649106
371	CA [HEK]	PB1 [Flu]	1.64736842105	0.215037593985
372	CA [HEK]	PB2 [Flu]	1.62755102041	0.219372300226
373	M2 [Flu]	P6 [HEK]	1.52024922118	0.222811204655
374	NA [Flu]	P6 [HEK]	1.59133126935	0.223992262722
375	HA [Flu]	P6 [HEK]	1.55133079848	0.232625176316
376	CA [HEK]	HA [Flu]	1.73366834171	0.232927051864
377	M2 [Flu]	p6 [HEK]	1.60810810811	0.235816441441
378	HA [Flu]	p6 [HEK]	1.63445378151	0.240894509212
