#	rank	protein_a	protein_b	d_AB	s_AB
188	GP160 [HEK]	NA [Flu]	1.12939001848	-0.24850507191
189	NA [Flu]	VPU [HEK]	1.14018691589	-0.243577710575
190	P6 [HEK]	VPU [HEK]	0.992869875223	-0.23843177767
191	NA [Flu]	VIF [HEK]	1.08914728682	-0.234564892088
192	NA [Flu]	POL [HEK]	1.11642743222	-0.227002969647
193	CA [HEK]	Pol [HEK]	1.14066496164	-0.225156027963
194	GP120 [HEK]	p6 [HEK]	1.07222222222	-0.219917929293
195	GP160 [HEK]	HA [Flu]	1.11018711019	-0.219074595742
196	GP160 [HEK]	TAT [HEK]	0.989864864865	-0.215703199927
197	GP41 [HEK]	p6 [HEK]	1.12637362637	-0.214500129845
198	Pol [HEK]	p6 [HEK]	1.04418604651	-0.214452925544
199	GP160 [HEK]	REV [HEK]	1.00885739593	-0.208503792977
200	NC [HEK]	NEF [HEK]	1.01829268293	-0.206016709338
201	CA [HEK]	GP41 [HEK]	1.24307692308	-0.204978850686
202	M2 [Flu]	NEF [HEK]	1.11440107672	-0.199908315549
203	IN [HEK]	NC [HEK]	0.988954970263	-0.196709365401
204	PR [HEK]	p6 [HEK]	1.08510638298	-0.193339129842
205	M2 [Flu]	VIF [HEK]	1.0621761658	-0.191635023008
206	CA [HEK]	GP160 [HEK]	1.21717171717	-0.190296067334
207	GP160 [HEK]	p6 [HEK]	1.11034482759	-0.189940939375
208	IN [HEK]	M2 [Flu]	1.08678756477	-0.188876770897
209	P6 [HEK]	VIF [HEK]	0.982683982684	-0.188565222656
210	GP160 [HEK]	NC [HEK]	1.03283898305	-0.185155117244
211	M2 [Flu]	PB2 [Flu]	1.12389380531	-0.184811230661
212	CA [HEK]	RT [HEK]	1.19058823529	-0.180407188047
213	VPR [HEK]	p6 [HEK]	1.13157894737	-0.179879385965
214	GAG [HEK]	P6 [HEK]	1.03678474114	-0.164454254177
215	GP41 [HEK]	REV [HEK]	1.09451795841	-0.163431219748
216	M2 [Flu]	POL [HEK]	1.1104	-0.163129411765
217	GP41 [HEK]	NA [Flu]	1.25744680851	-0.161036271141
218	GP120 [HEK]	REV [HEK]	1.05123339658	-0.157982176872
219	M2 [Flu]	Pol [HEK]	1.11048689139	-0.155860414003
220	GP120 [HEK]	NA [Flu]	1.21459227468	-0.155157200269
221	GP120 [HEK]	HA [Flu]	1.16748768473	-0.153628405753
222	M2 [Flu]	VPR [HEK]	1.16607142857	-0.153095238095
223	GP41 [HEK]	TAT [HEK]	1.09344115004	-0.152714904004
